x,y,token
43.777714,-12.202733,cups
46.669495,21.911558,marble
-2.083202,-19.049494,majesty
48.214787,22.388962,crimson
21.003618,-45.488346,joppa
54.507843,-16.918955,thickness
-4.4545293,-49.815437,supplications
42.69358,-0.2111279,roots
8.821351,-47.67749,prophecy
27.237343,-37.81076,ethiopians
38.29155,-7.765036,towers
44.98391,20.889578,huge
26.85498,-45.338676,forces
-18.090445,-28.939611,warn
12.364764,-8.533484,realm
-8.309468,-13.629053,revolt
-0.11902941,-34.36696,fornication
24.993898,-46.284904,counsellors
40.39249,8.71891,engines
30.882956,-10.861941,burial
45.534595,5.5471373,forests
-0.16630681,-33.338127,filthiness
31.90865,-0.8925075,hissing
28.253775,-63.35459,jeshua
6.6054883,-42.404377,purposed
34.688377,38.80677,rail
1.6650862,2.9156587,leaders
20.757612,-21.17037,purge
33.579487,-14.334692,palaces
25.691887,-50.176945,persia
25.770357,-50.225895,cyrus
23.137722,-51.00654,mordecai
19.811775,-47.04451,tobiah
34.39925,-53.93594,darius
24.711527,-50.021873,ahasuerus
34.28464,-53.897346,artaxerxes
-5.500281,-34.06946,dishonour
12.396625,-11.620321,records
3.2898731,-35.459534,insurrection
-23.569141,-8.211994,damage
23.368383,-53.743988,haggai
40.556644,32.30699,rolls
16.549627,-1.4242703,forthwith
-13.349212,-40.01954,lawful
23.63219,-18.39847,runneth
47.02153,21.17802,copper
18.873932,-12.51771,astonied
-2.3483071,-23.950666,heaviness
9.586064,-26.240646,desolations
-13.871733,-33.975563,trespasses
16.995802,-47.20907,chief_priests
24.301859,-49.50014,shushan
19.747332,-47.02111,sanballat
22.80666,-22.36125,dragon
23.994574,-54.286137,baruch
6.302543,13.873872,pulpit
40.02939,6.8059015,myrtle
-0.06325866,-23.656528,fasting
-8.551375,-52.134426,madest
35.55861,-3.617003,deeps
2.7466547,-16.459614,manifold
-7.364527,9.583379,recorded
30.5251,7.816557,persian
23.126652,-51.00618,esther
29.411514,10.406676,india
22.630798,-49.69988,vashti
23.378357,-49.65506,chamberlains
10.103988,-42.402878,published
12.156051,-8.368958,empire
-6.4675016,-23.897617,decreed
-2.8827944,9.109098,jew
23.175318,-50.912216,haman
10.06389,-22.997591,wailing
23.424932,-49.391983,banquet
15.310478,-37.373356,gallows
0.8279354,33.353672,merrily
-4.707814,-41.029472,delighteth
-27.354656,-34.813976,durst
10.398728,15.336586,assault
23.921114,-33.4496,feasting
31.036182,-47.830933,chaldeans
2.9867458,57.739197,bildad
41.304955,11.827785,blackness
5.154997,-28.381355,oppressor
-17.722723,18.793507,faintest
-4.758943,-29.245295,perisheth
10.565273,-5.5617127,mortal
25.900305,-20.144953,moth
-8.107852,-33.386898,devices
14.300432,-7.514065,crafty
-11.62832,-3.2682772,enterprise
18.884912,15.228261,headlong
9.642997,-28.873354,scourge
2.609756,-28.69372,throughly
1.3830677,-14.700588,heavier
26.344624,4.836809,troops
38.46223,-9.474013,clods
-5.101225,12.020534,whale
-29.28263,-41.57119,wert
34.75282,-0.06800306,tempest
22.28275,32.883614,plunge
23.978716,-1.1196604,sinews
-5.777484,-35.042793,increaseth
-6.4418764,-30.923231,stedfast
0.9963546,-21.58477,robbers
24.485088,-22.421062,poureth
23.775105,32.901356,stagger
27.079641,-5.6577187,rotten
38.90504,0.5546341,scent
37.80678,-11.877963,bud
-7.9624863,-33.7086,filthy
-10.417681,-41.23744,believeth
1.2117618,-48.4812,hypocrites
15.718424,37.092163,eyelids
7.0839305,0.13688155,extinct
-6.1087,-30.635462,members
24.464676,34.73299,candle
12.634717,45.8487,trap
-17.361675,-35.075665,persecute
4.57979,27.227428,printed
-5.6589303,-45.638645,redeemer
24.764933,-19.199224,vomit
32.056625,13.14474,straits
-15.844559,-27.766916,reveal
-5.738128,44.610897,bull
24.50617,-21.857944,casteth
31.551733,-14.47862,chaff
25.103277,-24.070107,layeth
-8.028572,-40.90247,judgeth
26.611914,-5.8927712,tomb
28.093222,14.310554,island
14.179518,-5.5331564,groan
-0.18944721,-44.647034,waiteth
-9.6633215,-38.79589,liar
4.988494,-27.264595,oppressors
-0.2205159,5.7239175,fain
26.097572,-2.0810585,clap
27.111774,-31.23832,inhabitant
17.846527,2.1796978,depth
39.18695,6.8620286,crystal
41.492542,7.273948,coral
45.831894,29.864077,jaws
15.442996,-11.699392,derision
-29.529366,-37.121056,whereto
35.0896,31.128586,bushes
-7.3413715,-3.621196,titles
3.849343,7.173948,dainty
-8.479114,-41.42168,worketh
35.77825,-3.51301,afar
-9.870779,-41.654167,despiseth
-6.3155766,-35.33348,delivereth
38.47987,5.0070333,vapour
24.661978,-22.654753,scattereth
-5.4937115,-34.59826,correction
-0.22239171,-3.2026403,influences
28.896149,13.629821,barn
11.84384,14.301853,crush
37.490593,39.904682,deck
42.61872,15.157962,shady
-6.9228387,-39.28229,trusteth
-4.880048,12.567595,leviathan
39.297455,-5.6687765,thorn
41.79608,38.00127,irons
18.428873,15.934753,dart
33.37348,-8.950159,wither
45.930214,-10.000759,potter
-18.481127,-37.59456,godly
6.7268424,-4.2400804,babes
-7.5139384,-32.946465,covetous
-24.559399,-39.48356,murder
23.51257,-31.077986,den
3.9335458,-26.307795,ceaseth
-8.327509,-39.05491,uprightly
-7.5184584,-47.843246,lovingkindness
6.0565176,-14.556498,greedy
10.106195,12.9116745,eyesight
8.524355,-21.312702,bridegroom
1.8513913,2.5005786,race
35.958374,2.3415692,banners
37.308132,22.381283,strings
-6.577566,-45.124725,glorify
40.469036,12.012323,flames
-4.4850173,-43.167675,endureth
11.825739,8.720748,moisture
6.530681,-22.567312,aha
-5.7370477,-33.531376,evildoers
-4.6520686,-32.58457,transgressors
6.05248,7.2307477,frail
45.280815,16.299723,billows
-13.274544,-30.216349,meekness
-7.2724843,-33.590626,brutish
27.235186,-9.250706,tempestuous
-10.521142,-32.472336,partaker
-19.220642,-31.187857,converted
25.698599,1.6684134,banner
5.3343835,-5.297509,drunkards
32.24831,-3.7314317,hoofs
30.365744,19.118351,hammers
23.82236,-33.96611,synagogues
7.999476,5.398374,distracted
13.926044,-33.83602,likened
41.363068,13.307059,raging
-0.64804053,-24.142672,shortened
-1.1674566,-49.89031,90
-3.1217303,-47.72276,91
-1.7252073,-48.975384,92
-5.93981,-36.566765,becometh
-4.4355125,-47.8518,94
-1.1649623,-47.97114,95
-0.6316503,-46.58461,96
-0.32380176,-47.017776,97
-0.58728963,-47.09343,98
-0.98974466,-46.799866,99
5.633895,-2.2089856,inventions
-6.2800756,-38.102577,101
-2.8139122,-50.07556,102
-1.1256577,-46.2643,103
25.505709,-22.999237,104
14.468442,-44.950138,105
14.088879,-44.68266,106
13.826997,-41.47935,insomuch
2.033704,-49.281963,107
27.21554,21.931814,reel
-2.5722094,-49.33194,108
-4.1683784,-47.451164,109
-1.1825461,-44.234398,111
-9.880548,33.970047,reverend
-6.0319204,-37.951122,112
-0.8796788,-44.387333,113
12.631043,-34.36799,114
-0.94686,-48.3643,115
-3.2777102,-49.182156,116
-2.9204702,-49.534714,118
-8.372923,-48.534035,119
10.40916,10.646917,forged
17.516031,-21.034483,dross
-2.2490757,-47.802036,121
-1.3216366,-48.030727,122
12.293826,-38.790554,124
4.5930266,-26.872501,129
-2.16002,-47.853256,130
-3.1254795,-48.985527,132
-0.43509138,-46.403015,135
0.7186954,-45.457203,136
-1.323349,-48.2404,137
-5.651481,-51.933952,139
-2.6173286,-48.039795,140
-2.9143913,-47.709763,141
-4.1243277,-48.80114,143
-1.661947,-47.33406,144
-2.3352032,-46.808266,145
-1.1163226,-44.566208,146
-0.3369263,-46.328156,147
0.19928358,-46.31605,148
-0.96187437,-47.052147,149
14.627972,-3.1789455,thrones
21.484426,-1.5367477,skirts
37.50037,2.1517844,vapours
-17.276417,-25.67222,attain
22.624334,17.257671,curiously
-5.869735,36.455814,speaker
23.888033,-7.8382936,stony
9.085179,-3.0503252,muse
37.98025,22.39287,edged
5.670094,1.9254755,organs
2.676298,-7.472286,lurk
4.6369333,-25.437578,stumble
2.64264,-5.9525385,ant
-8.801089,-39.28052,soweth
13.721956,-5.8525863,discord
15.488915,37.171497,wiped
5.6529007,1.2217314,youths
5.328625,2.3878975,abounding
-8.467227,-38.42637,scorner
27.763504,5.362701,passengers
-10.146575,-32.607986,unpunished
4.4507694,-26.533266,contention
-0.5284074,-19.734484,ambassador
26.975359,-6.301735,innermost
22.2271,33.65055,furious
-5.8884816,-26.266556,meats
37.91235,18.372318,rags
38.846157,40.86059,mast
20.263214,5.4430346,outrageous
-12.385051,-29.27685,abound
8.676241,-46.80561,preacher
32.058563,14.273603,embracing
-6.670352,-30.882303,manifest
-30.490183,-12.577282,marvel
-6.9476247,24.412128,counting
-1.8544987,-23.16583,boldness
-0.8606819,27.811863,bite
-1.948882,-44.518272,creator
27.738703,21.137907,grinding
27.34593,-16.394146,doves
-3.8516407,38.66884,turtle
43.70752,12.76586,shadows
20.37273,-6.242755,spouse
44.48845,-2.8106189,smelling
24.247486,3.93158,veil
18.276482,-32.50219,queens
25.23082,24.241016,flourished
19.551748,20.95693,sucked
0.27412888,2.8806813,thieves
39.072075,-8.352942,oaks
21.634516,-9.628528,replenished
20.60135,37.961414,ragged
39.564213,36.41973,rope
15.7919855,-46.53212,disciples
19.559122,29.99347,peep
20.06277,19.008524,warrior
30.924189,-18.230865,fuel
-9.260865,0.61962515,government
20.664127,30.937017,snatch
25.61643,-31.784897,assyrian
36.31368,20.338335,stem
46.543728,-4.382929,leopard
38.75312,14.199062,tumultuous
9.860264,-23.240707,howl
15.433505,1.906961,constellations
-5.9111333,44.47234,lucifer
20.096994,12.573195,mounting
-3.4505343,57.288826,berries
54.483276,-16.433592,reeds
30.499449,13.244451,fishers
36.783573,26.559866,angle
24.006638,-1.2647535,weave
14.354044,-7.5332246,treacherous
28.481071,31.968718,toss
21.423994,6.9332294,piercing
42.833622,13.923081,fading
21.512957,-23.821213,precept
27.637241,36.081024,fan
19.620426,8.219308,lighting
25.475018,-39.363625,tophet
44.041237,19.465403,pile
42.314384,38.227573,oars
27.280668,-6.30912,hatch
19.453333,51.354855,mate
34.376385,20.361507,rushes
28.50113,31.07007,bucket
-18.257822,-37.85458,liken
30.139978,40.1712,carpenter
22.840122,30.363106,anvil
9.626071,-8.905774,incensed
27.89028,35.6598,cane
29.504717,20.85637,millstones
20.349823,25.265825,visage
-5.026243,-38.64376,intercession
14.030736,-30.713842,sower
39.904987,13.114444,bark
23.072836,-0.72454506,perfumes
1.0231588,-2.1137245,eternity
-5.8640165,-21.354418,wasting
18.076715,-6.5922265,uttering
20.94207,30.543083,planting
33.463184,-13.150558,wastes
23.218033,36.464973,yelled
26.575672,23.16004,soap
-2.4219444,-48.93953,backsliding
34.943016,28.315006,climb
-4.155689,49.83841,cage
15.214362,19.338928,commotion
44.608147,5.1395445,northern
-30.476423,-32.537964,deaths
24.346138,-18.6069,wag
38.852955,8.074654,roofs
32.35401,-53.379276,nebuchadrezzar
31.65454,-44.083263,tyrus
23.764616,-54.244984,neriah
4.648539,27.651556,ink
27.678265,-57.061676,kareah
12.884552,36.40763,stamping
38.95675,36.907555,lance
-3.8031414,37.09867,yell
24.912374,19.302671,wake
31.348526,12.303378,monsters
-9.855169,-6.162885,orphans
-36.36414,8.390306,peril
39.170147,6.296609,amber
47.23604,21.384209,burnished
33.169834,28.935581,flash
28.711868,-3.3030722,foreheads
39.3134,34.836895,block
29.020018,7.706548,battering
-10.120203,0.47893146,crimes
29.331879,3.9144402,pouring
38.47945,17.459162,twigs
43.746017,1.0125363,soil
11.3196745,-47.832466,parables
-6.1555767,-21.42255,oaths
-3.0681672,-47.497086,whiles
1.4815222,4.8987947,tales
31.050743,-10.2888775,wolves
33.55421,29.20477,gap
42.378998,8.45522,stately
49.50899,-13.464904,crowns
-22.831326,-11.102302,despite
41.77926,33.579414,masts
28.205515,19.137619,mariners
29.159182,6.8428283,pilots
38.49167,36.63243,oar
40.854347,26.501665,shroud
44.29101,18.91658,chestnut
20.146109,-44.43754,multitudes
55.610825,-14.26064,arches
32.652363,25.899813,gallery
10.472446,2.0844915,limit
-8.4576025,3.0934553,science
16.432981,-50.363438,belteshazzar
25.95887,-48.89339,shadrach
25.966518,-48.88769,meshach
25.959452,-48.87095,abednego
38.03474,21.792622,hats
20.61158,-37.527184,belshazzar
7.872577,16.064262,gabriel
40.91518,35.673843,craft
-0.41412264,-21.240923,messiah
7.4915776,-45.611732,scripture
-18.425337,-24.221727,reject
15.989873,34.605766,howled
1.2920251,-1.1072166,spiritual
35.893665,18.554962,hemlock
46.038124,19.133854,foam
24.609152,31.715916,stall
25.83896,1.3512923,chant
-5.084272,19.561235,chapel
44.057434,0.48736507,grain
22.430605,30.665518,sleeper
41.527462,0.10358577,weeds
6.4088497,-47.541737,preaching
40.937714,9.259127,torches
17.210865,-9.102228,strangled
40.377003,18.418362,rattling
19.22771,15.445581,drag
39.733547,8.581385,blocks
17.882143,-4.921674,waked
-1.719772,51.54009,hen
-2.400657,2.9514165,brotherhood
24.247414,20.932302,torch
6.3122435,-47.530975,gospel
-5.7738047,-45.763023,jesus_christ
17.644415,-53.521713,judas
7.3552294,-50.136787,jesus
-1.0865514,-40.24008,christ
6.3292065,-44.0358,holy_ghost
33.668865,-38.95671,judaea
19.113096,-47.275204,herod
20.665388,-51.77825,juda
13.991374,-47.75187,nazareth
16.886652,-51.477974,baptist
12.751763,-47.79141,esaias
6.7144537,-49.90446,baptized
16.925123,-47.357758,pharisees
17.836817,-48.030197,sadducees
6.6434402,-49.87118,baptism
9.168689,-9.479785,tempter
21.183052,-45.007668,capernaum
17.220564,-53.456444,simon
17.003996,-53.496017,peter
17.360508,-53.133503,andrew
17.638336,-52.648563,zebedee
17.355947,33.500404,mending
2.9397686,-23.52484,torments
11.822558,-17.437153,palsy
15.32414,-46.09476,publicans
-2.06507,-47.93256,alms
-4.645048,-14.311279,heavenly
18.528196,-47.270206,centurion
-11.737281,-31.95644,infirmities
20.250195,-32.066227,tombs
18.396471,-45.356213,apostles
15.401198,-52.273434,philip
17.491991,-53.27209,iscariot
16.977291,-55.824165,disciple
13.111088,-36.862434,beelzebub
11.500603,-47.30312,elias
5.2903843,0.9196409,markets
18.573637,-46.321655,synagogue
15.799877,-50.217857,jonas
18.466713,-9.50982,scorched
-8.636768,-12.8474,mysteries
12.016606,-0.52006644,anon
45.638382,-8.284941,mustard
42.88534,7.0572515,pearl
-9.702634,-26.05086,unbelief
-3.2654402,1.6283214,tradition
-3.659575,30.21232,crumbs
21.467966,-44.950092,caesarea
11.579249,-37.540512,philippi
-16.742085,23.752954,pence
10.032504,-28.88173,crucify
21.2619,-44.869267,bethany
7.437654,-44.99351,scriptures
-40.952072,-42.872646,caesar
-7.784567,-30.187994,resurrection
-9.692762,-32.702133,damnation
23.087147,16.204914,strain
18.898005,-49.584106,pharisee
-0.50626343,-39.736813,partakers
18.507648,-50.72563,zacharias
12.3802,-42.61337,crucified
-2.275829,-41.00841,remission
-3.9533322,40.124786,cock
10.532963,-6.8912034,legions
18.757439,52.69138,crew
16.417633,-48.82574,pilate
13.162922,-41.133904,barabbas
18.629032,-52.4439,magdalene
47.450108,11.638655,dawn
40.536694,18.892214,blaze
21.066717,3.4046614,throng
-9.460556,-28.6834,lusts
-21.508648,-18.140215,manifested
16.994576,28.721813,rowing
-2.1306753,10.248632,greek
8.117832,26.543873,questioning
41.294117,18.6938,foaming
-37.55307,-24.274109,lordship
19.183474,-13.336616,vehemently
12.376558,-35.855396,alexander
-36.177055,-32.1396,damned
16.990597,-39.7739,beckoned
20.7309,-37.15356,devout
2.4206069,36.38293,doctors
7.0247345,-38.870502,exhortation
-6.9009924,12.410164,fishermen
29.739193,4.570441,launch
18.926468,23.381802,toiled
17.292194,40.626923,rubbing
-7.5976367,-6.4243655,traitor
14.580132,-48.591095,lawyers
33.68537,23.948036,launched
34.017372,23.954908,sailed
26.07004,33.23283,plough
11.355439,-18.591805,lazarus
34.30088,2.8514614,gulf
-2.0456018,2.6023247,citizens
13.806641,15.274012,austere
10.710128,6.7557073,descent
43.906044,8.783574,gorgeous
-2.0668015,10.575916,latin
8.003068,-6.60999,paradise
42.8766,38.628883,boats
27.313667,5.5619965,shipping
37.282417,8.210311,murmuring
15.301027,35.092144,groaned
-35.425568,-36.373363,romans
17.452295,-44.77915,greeks
4.4089775,-26.571308,perdition
29.890512,17.585613,lanterns
-25.36964,47.773064,fisher
32.985645,35.180862,dragging
29.85202,10.55656,asia
-35.307915,-42.62133,rome
-18.592842,-40.358597,exhort
19.25813,-45.528988,barnabas
18.876528,-49.906975,ananias
-21.348145,-19.631044,sect
-28.674004,-37.698257,senate
16.239775,-41.494465,stephen
19.631351,-45.194332,antioch
-36.536854,-30.206081,sirs
15.261336,-2.3026454,regions
1.5004364,-46.569786,churches
17.860445,-49.610027,cornelius
-32.171192,-10.940289,christians
-34.005997,-42.289383,lucius
18.402864,-47.187378,paul
16.707369,6.4680805,jupiter
-5.972002,-26.267956,abstain
19.481802,-45.292164,silas
11.474787,-35.861015,greeting
22.76742,-53.131187,epistle
13.525653,-49.275433,timotheus
18.909985,-44.258278,macedonia
-8.672039,7.9105124,philosophers
-26.864023,22.13871,superstitious
-8.911418,-14.400944,godhead
-7.02503,16.928226,italy
10.681706,-44.08066,achaia
19.17449,-44.75489,ephesus
7.1953077,-38.614624,apollos
3.9899416,-0.9732003,arts
-18.04712,39.50451,diana
-13.426814,-8.64239,shunned
32.907684,13.03541,sailing
8.417577,47.329876,aboard
0.835909,13.345486,roman
-25.937708,47.14139,felix
-13.40918,-30.051521,temperance
16.419434,-48.984104,festus
16.170454,-49.159576,agrippa
-16.303068,4.554181,superstition
-6.642432,14.438958,voyage
31.900421,16.294657,fathoms
30.255848,13.71503,anchors
-33.34209,-40.299015,publius
22.25041,-52.96579,apostle
14.804265,0.7845183,invisible
-0.13239722,-43.495422,revelation
-13.082602,-41.39412,uncircumcision
6.402468,-13.386495,access
-7.317353,-30.392765,disobedience
15.1142645,5.834371,motions
-6.5018587,-30.960192,carnal
1.0814298,-5.929,spain
11.804049,26.48485,spectacle
1.2344098,-21.50063,followers
4.2099495,-0.9438562,governments
-14.0803585,45.037666,childish
14.939534,-0.4444618,celestial
-0.2433329,-48.865047,timothy
11.322063,-43.532608,titus
-5.1606793,4.2194977,infidel
-21.470394,2.6375096,experiment
-2.959791,-3.3474708,chaste
-8.023575,10.2337885,perils
-26.939108,-31.235174,countrymen
3.9676616,-0.26503548,traditions
14.66611,1.1221356,elements
-8.740219,8.90265,vocation
12.449522,-3.5846715,hymns
18.04766,5.99739,conflict
-14.969315,14.81361,consist
7.2483997,15.629588,archangel
3.6001494,0.1772557,fables
4.5917573,2.327809,lawless
13.606301,-0.48180184,immortal
-13.206997,-30.258049,godliness
6.0676665,-8.075267,adorn
-7.476833,-19.916166,shun
5.3168683,15.439948,perilous
-30.852545,-35.14443,traitors
26.709997,19.90117,bellies
5.6246247,11.854949,sundry
40.138714,38.668022,anchor
30.339458,18.761904,bits
37.268913,42.115467,helm
21.366777,25.119566,devilish
-7.5966616,-14.826057,supreme
-24.341988,-9.342484,ensue
-8.000958,7.2484264,authorities
-8.305607,-11.679006,brute
-7.492483,-40.23505,overcometh
-12.178134,-9.050562,malicious
13.086432,-12.186298,seals
0.15536286,-7.0636644,conquer
33.123314,1.6161253,bottomless
47.9199,2.1123383,shapes
-1.6274489,-3.1156895,woes
18.383307,20.06767,harpers
5.1050973,-4.9137397,martyrs
26.327093,6.9424934,slaves
-7.1312356,-14.873208,omnipotent
44.227413,11.977144,transparent
20.413885,6.853631,thel
22.95529,9.748432,rural
47.62827,11.386458,morn
25.392714,4.692479,echoing
43.798897,10.49905,o_er
22.733505,-0.924505,vales
31.50744,11.646743,southern
24.180498,22.266363,cradle
23.78059,22.206112,robin
17.323664,10.034703,sobbing
-17.94733,42.530014,sweeper
29.123142,16.952137,chimneys
-9.754899,36.156918,sweepers
-2.165483,53.343407,jack
27.382458,-12.358745,coffins
-22.782545,45.295567,susan
28.079649,2.0801315,chorus
19.025549,37.28574,brows
18.283663,3.9706388,clime
-7.7584405,24.919914,turk
-30.318132,-38.693398,twas
47.148556,19.083153,dome
16.3116,0.9673858,bower
24.549149,-6.708472,graze
25.219969,29.124336,mane
-1.8350228,41.812855,nightingale
9.432793,10.327357,methought
41.99616,16.957788,tangle
44.67855,15.397356,spray
9.30768,-2.749539,bard
43.18065,10.514473,starry
42.250908,15.478189,dewy
36.51967,11.733615,watery
17.154026,7.4641676,prophetic
-6.567698,45.077763,frowning
11.568322,37.67399,shriek
25.428787,28.258844,brushed
-37.72715,-31.095589,ne
46.12943,15.115709,rosy
-4.461537,50.46512,tiger
4.4936543,21.549923,twist
21.766079,39.016827,grasp
19.01567,6.3261395,shrouded
-1.0387428,-6.4512453,threat
-31.92468,-36.35719,writ
-21.816956,29.980251,alehouse
-3.1993217,25.66825,ale
-0.5871974,38.66719,dame
9.181957,10.117477,ban
9.021714,-5.015253,hapless
27.469069,30.504877,hearse
18.393116,3.8843548,spreads
-11.099658,50.820866,caterpillar
32.474518,41.506363,leapt
14.265187,15.360062,fiend
-7.5171113,-17.087387,foe
46.978703,29.82304,shirt
-6.1019635,36.975704,schoolboy
14.222617,7.249767,sings
44.14503,24.73979,drooping
35.4217,25.557423,dreary
18.715902,2.2366173,mould
41.67418,22.969757,forge
15.36893,-2.2030423,seraphim
22.630108,25.77481,butterfly
7.761203,-1.0677662,peaceful
43.8281,8.797828,milky
43.797844,1.0187151,crops
40.288216,23.646843,steed
40.314312,4.7111883,verdant
44.504658,13.949888,hovering
39.891495,0.5740928,warbling
12.003278,13.755817,rais
19.770947,9.226425,terrific
46.104366,19.960686,glistening
-5.2078586,3.4703834,rhyme
21.89945,1.9024012,sleeps
0.13763629,35.745564,tulip
22.361439,37.32848,tap
40.205826,13.920522,rustling
3.8413684,14.816177,wee
4.190677,31.841915,crack
-37.89067,-31.037691,doo
13.202978,36.606018,fiercely
46.01117,14.133192,rays
25.652773,31.858385,tiny
33.057358,11.550065,ocean
25.867554,35.334732,big
35.619568,9.125795,majestic
33.758892,5.4088664,animals
-8.765988,38.339935,duck
-21.112244,9.885203,hadn
-12.367839,30.67109,chocolate
-19.840004,9.412556,couldn_t
28.884428,22.76665,roadside
-19.81956,9.462574,didn_t
6.1861053,31.602259,snap
29.861399,21.458944,jungle
-13.914088,35.957462,jackal
-11.201316,36.246407,b
-8.074871,37.115944,pooh
-5.1333046,54.688934,little_jackal
-5.142557,42.085278,growled
-19.892544,8.8028,wasn_t
-9.995366,52.55524,cat
44.757816,14.687223,overhead
-2.1044488,53.50445,rollaround
32.56036,36.742535,trundle
-6.1131268,54.226288,funny
-9.05216,46.44614,vane
11.738091,26.28913,startling
21.270548,29.101166,steered
19.969788,16.873484,steer
26.654158,37.459717,picked
-1.8673874,53.70838,rabbit
29.691574,31.220705,elephant
30.868149,21.578217,biggest
24.574863,17.902264,drum
-13.140893,53.295666,"----"""
25.255878,39.552006,tightly
24.571178,13.025,tremendous
-11.932863,31.452608,""";"
34.398014,35.79729,sliding
40.043205,16.44992,dived
32.09822,34.957714,slipping
40.394703,16.07873,surf
27.477098,13.267378,spanish
5.8369513,41.34332,shell
29.952158,51.00033,hoppity
29.234695,24.096752,sentry
35.06397,3.0345368,icy
24.805216,18.077002,rattle
37.777103,22.836056,blades
38.982754,5.266452,fragrant
28.873547,2.1333091,shouts
-0.87828326,32.46685,fairies
33.191456,15.61138,rocky
-22.941072,6.9840727,wits
-11.892574,13.576248,adventures
24.66817,36.054237,shiny
24.72714,36.056133,acorn
-19.827084,8.540297,isn_t
1.7315383,28.464384,cooked
26.466722,40.815308,apron
31.437605,28.232195,perched
28.5349,42.36389,perch
33.796776,34.233334,splash
6.3928094,5.218105,thump
-31.556063,-39.580887,bin
37.5769,13.726278,din
24.153313,19.692253,track
25.842749,18.047167,hides
-5.87489,51.933056,epaminondas
-5.8613143,51.865654,mammy
5.9089675,37.12975,truck
-7.2637844,32.57211,villagers
-13.709162,31.064833,fun
-5.3288183,54.333492,frog
39.059456,3.5508387,swamp
8.259254,-15.451197,jove
28.565054,25.997807,pond
-5.2321343,33.165756,eel
43.388878,13.876065,swimming
-5.256432,40.228394,alligator
31.616312,20.576235,crabs
-4.7919087,41.223278,crab
38.62544,35.06401,lashed
21.89265,39.345093,snapped
26.19351,37.539078,sticking
38.692314,19.458666,bubbles
34.525673,32.764545,crawled
35.080376,35.886726,dragged
-21.101269,8.017672,doesn_t
39.60257,28.064661,piled
27.921461,32.62477,smoked
-0.67572427,40.183395,larks
43.658283,12.868497,shadowy
18.06542,4.5799823,splendid
-27.921404,4.4508753,godmother
-5.9391294,39.095795,someone
-2.3899057,38.30978,jolly
29.818407,10.606197,europe
6.0521545,-1.0167587,america
-15.907074,30.584156,maybe
-8.632864,22.980577,france
18.465317,35.718887,woke
-11.604862,9.516223,experiences
-11.138228,17.76673,text
16.137152,7.727535,memories
-2.6613426,44.089092,_the
31.957758,42.43063,swung
38.092926,34.128002,tub
46.695,19.484068,floating
27.856867,16.857613,hospital
-3.963835,28.978184,babies
-0.7741837,40.531773,elsa
17.979055,32.619957,shoemaker
-16.179386,24.74757,customer
34.48739,20.365177,pairs
18.499432,35.03911,commenced
47.66115,29.590948,trousers
-4.968113,55.089455,otter
12.982772,12.785331,trod
39.5647,31.98222,trailing
28.795721,33.844032,pike
-4.57353,50.55636,brahmin
34.115448,35.79678,swam
-7.4204826,28.047237,crazy
37.53531,8.017966,gulls
32.13705,9.5730505,pioneers
47.6879,4.9542093,mississippi
27.027687,10.947791,central
47.881702,4.9664164,inland
31.18773,15.288182,dug
33.790104,6.959785,vegetables
39.153942,10.736365,shoots
37.745193,7.9982557,crickets
44.516758,6.976548,swarming
34.94492,29.978003,crawling
42.141064,16.545622,streaming
42.12157,9.530137,flapping
33.799316,24.68107,circled
11.179151,37.308983,shrill
17.156807,34.60172,weaving
-7.71365,1.9462095,schools
-1.8619804,41.823143,emperor
3.8061752,35.986637,courtiers
13.28001,17.625185,tunes
11.772645,37.730206,whistle
-9.3586855,26.516832,r
-0.65966374,40.716476,margery
-4.096507,23.201126,plum
-4.730962,28.97744,salad
31.101097,21.395578,lettuce
14.943875,13.373583,wider
-20.194485,9.046053,wouldn_t
32.278126,17.878817,ploughed
32.812943,25.77071,platform
42.04527,29.121546,curved
28.742775,33.033867,rake
26.608685,18.652681,ploughing
28.540308,40.008713,spade
55.50809,-16.732283,inches
11.810496,-0.43840945,hoe
-11.005118,48.99498,father_brown
29.161812,16.055864,shallow
38.299644,26.308422,faintly
41.758156,28.573746,wrinkled
44.31259,16.358616,twinkle
18.078882,4.332095,shines
-3.154613,42.79798,sicily
-1.9167713,11.000583,legend
9.551254,-2.6610901,chanting
33.6821,40.65157,peering
40.245525,21.930683,fluttering
-3.105797,42.513138,jester
22.464539,26.535585,ape
32.29716,7.990794,procession
26.611706,7.1116076,trains
-21.395514,4.7086177,madman
31.497883,31.933119,cathedral
25.715227,26.99597,throbbing
13.867503,21.584068,absorbed
21.636389,26.593,statue
45.94794,22.107433,bronze
1.0893303,17.581366,artistic
-21.727364,3.5812244,flaw
26.86087,24.734198,hammered
-2.196789,42.789135,cherry
43.760433,9.4374895,dazzling
41.250435,2.8561242,roses
3.6387796,31.27233,prick
-2.5297058,40.98669,zelia
12.327285,27.865332,monster
19.981424,39.002106,gazed
-3.8120124,28.188393,poisoned
47.730026,5.1798882,eastern
14.634827,29.634478,hermit
29.067799,32.886486,beak
-30.34286,-33.74723,bleed
28.548117,12.532791,digging
24.641676,39.149273,leans
3.4565358,24.602,wears
27.011349,12.608725,monument
0.13492478,36.056534,asylum
-17.207874,23.564169,customers
39.907944,17.408855,steam
